g_x,g_y,g_z
-0.0988236,0.107735,-0.601177
-0.226753,0.289405,-0.833382
-0.275576,0.294284,-0.334706
-0.099453,0.0914399,-0.0207594
-0.347089,-0.182695,-1.31669
-0.801804,-0.309288,-1.91634
-0.754771,-0.365258,-0.767184
-0.290481,-0.216058,-0.0262563
-0.39342,-0.837392,-1.34186
-1.06431,-1.96511,-2.03884
-0.895724,-1.98242,-0.977261
-0.304224,-0.838383,-0.0997752
-0.177235,-0.63023,-0.644404
-0.445406,-1.36043,-0.932586
-0.406397,-1.40989,-0.485715
-0.135707,-0.623145,-0.0914089
0.142962,0.266219,-1.28703
0.288428,0.797171,-1.83394
0.183895,0.791752,-0.644001
0.116338,0.204143,0.00136421
0.128051,-0.30923,-3.08099
0.0645355,-0.181006,-4.53981
0.157289,-0.315325,-1.30414
0.208742,-0.35745,0.117396
0.0205056,-1.82523,-3.15593
-0.523357,-4.48604,-5.02872
-0.228353,-4.64534,-1.94115
0.134874,-1.71466,0.0189292
0.0563864,-1.30052,-1.40934
-0.0609731,-3.01399,-2.17056
-0.00343422,-2.99998,-0.93909
0.0994983,-1.25001,-0.0937687
0.617226,0.203941,-1.34254
1.37271,0.717788,-2.0835
1.4064,0.547535,-0.803679
0.536288,0.121755,-0.009146
1.31727,-0.52508,-3.10671
3.4742,-0.229307,-5.09019
3.36965,-0.741385,-1.61868
1.25756,-0.525753,0.185355
1.49992,-1.86396,-3.27077
4.0244,-4.12921,-5.41925
3.66953,-3.7659,-1.96349
1.36821,-1.59425,0.188682
0.653462,-1.26584,-1.45744
1.41108,-2.82616,-2.27078
1.40353,-2.7301,-0.906453
0.640632,-1.16413,-0.0136008
0.486382,0.0329247,-0.659932
1.05693,0.154232,-0.999574
1.05371,0.0904357,-0.497506
0.452657,0.0011709,-0.0677549
1.07373,-0.328533,-1.44343
2.55002,-0.483635,-2.23134
2.46693,-0.552114,-0.978026
0.99542,-0.336228,-0.0447735
1.15455,-0.850532,-1.46302
2.6785,-1.83933,-2.18666
2.61347,-1.75995,-1.01574
1.02682,-0.769253,-0.0499049
0.530212,-0.600665,-0.687588
1.14386,-1.27186,-1.01695
1.15219,-1.21372,-0.513324
0.512203,-0.543807,-0.0620494
