g_x,g_y,g_z
-0.0274379,0.0166845,-0.773838
-0.116181,0.0739697,-1.12035
-0.169887,0.0118335,-0.558735
-0.0468888,-0.0625729,-0.100288
-0.211208,-0.412756,-1.68154
-0.532187,-0.785211,-2.52363
-0.528953,-0.935564,-1.11839
-0.156251,-0.497296,-0.155883
-0.255706,-1.11927,-1.72518
-0.714768,-2.48269,-2.65039
-0.57568,-2.4223,-1.28822
-0.148497,-1.03408,-0.203237
-0.106047,-0.782466,-0.854126
-0.276742,-1.63492,-1.25231
-0.246389,-1.63615,-0.67157
-0.0541234,-0.714429,-0.151554
0.330605,0.128896,-1.64097
0.569102,0.433926,-2.50283
0.447403,0.206309,-1.14829
0.227785,-0.112383,-0.189701
0.461896,-0.742702,-3.88825
0.669799,-1.18018,-6.22095
0.787575,-1.7724,-2.26808
0.481461,-0.96486,-0.192883
0.255595,-2.46608,-4.216
0.185185,-6.11531,-7.01416
0.763994,-5.66132,-2.64419
0.5389,-2.14636,-0.232862
0.1693,-1.64284,-1.97978
0.260805,-3.64734,-3.13353
0.365857,-3.49203,-1.4253
0.311436,-1.4649,-0.254082
0.785036,0.0857721,-1.72994
1.75119,0.420692,-2.78606
1.67485,0.0315051,-1.44713
0.683222,-0.161643,-0.290983
1.66131,-0.866332,-4.17638
4.449,-0.88432,-7.23774
4.19106,-2.09981,-3.06916
1.62907,-1.10306,-0.29166
1.69491,-2.46296,-4.70973
4.35004,-5.40445,-8.65141
5.07323,-4.99137,-3.35173
1.96793,-2.0707,-0.241809
0.712325,-1.5855,-2.15615
1.60061,-3.45079,-3.54365
1.93113,-3.24767,-1.69744
0.930593,-1.40231,-0.251998
0.580889,-0.0230504,-0.874689
1.27945,0.00131228,-1.39503
1.23366,-0.129138,-0.832142
0.539602,-0.130267,-0.219954
1.25161,-0.49078,-1.99115
2.99767,-0.842225,-3.22006
2.92932,-1.06744,-1.69938
1.20586,-0.59918,-0.348111
1.27258,-1.11252,-2.14986
2.9908,-2.35602,-3.50573
3.15037,-2.23401,-1.84873
1.31347,-1.01775,-0.345936
0.561507,-0.747699,-1.05323
1.2589,-1.54372,-1.65525
1.40016,-1.47787,-0.951163
0.663026,-0.67121,-0.218943
